epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,380.901,0.41313,0.29446,0.83596,0.89943,0.72642,0.8315,0.58673,0.94913,0.56187,1.15464,0.000104201,0.000104201,0.000104201
164,383.105,0.36885,0.26956,0.81848,0.92041,0.76244,0.85787,0.58043,0.96887,0.54742,1.15845,0.000101597,0.000101597,0.000101597
165,385.278,0.32545,0.234,0.82595,0.90827,0.75694,0.85063,0.5827,0.98806,0.55428,1.16572,9.89932e-05,9.89932e-05,9.89932e-05
166,387.462,0.38297,0.27862,0.81208,0.9174,0.75124,0.8513,0.58866,0.96135,0.55376,1.1627,9.63895e-05,9.63895e-05,9.63895e-05
167,389.638,0.435,0.30218,0.82474,0.91729,0.76519,0.85373,0.58599,0.95759,0.55135,1.15757,9.37858e-05,9.37858e-05,9.37858e-05
168,391.843,0.35039,0.24233,0.81952,0.91277,0.7513,0.85304,0.58735,0.94082,0.55834,1.15473,9.11821e-05,9.11821e-05,9.11821e-05
169,394.196,0.39859,0.27519,0.82939,0.90765,0.75166,0.8601,0.58921,0.94615,0.54776,1.16002,8.85784e-05,8.85784e-05,8.85784e-05
170,396.406,0.40306,0.27722,0.80628,0.89729,0.75761,0.86215,0.58492,0.94689,0.55411,1.16185,8.59747e-05,8.59747e-05,8.59747e-05
171,398.568,0.36024,0.24616,0.81067,0.90363,0.74963,0.85938,0.5895,0.93159,0.58001,1.16144,8.3371e-05,8.3371e-05,8.3371e-05
172,400.735,0.40067,0.27601,0.81862,0.79781,0.80505,0.86262,0.59304,0.93737,0.55847,1.16076,8.07673e-05,8.07673e-05,8.07673e-05
173,402.904,0.40874,0.27264,0.84144,0.7973,0.83605,0.86697,0.59187,0.94826,0.56047,1.16523,7.81636e-05,7.81636e-05,7.81636e-05
174,405.084,0.32487,0.22743,0.81768,0.79259,0.83235,0.86684,0.59258,0.95199,0.54988,1.16497,7.55599e-05,7.55599e-05,7.55599e-05
175,407.447,0.33645,0.23941,0.80525,0.80178,0.83607,0.86814,0.59719,0.94219,0.54595,1.16483,7.29562e-05,7.29562e-05,7.29562e-05
176,409.602,0.36452,0.26203,0.82546,0.80653,0.83115,0.86417,0.59778,0.94386,0.56368,1.16735,7.03525e-05,7.03525e-05,7.03525e-05
